Domain	Phylum	Class	Order	Family	Genus
b274a62cef97045eb072f162e408718d	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter
d0f452726bc81eee1f8949a5fbd6893b	Bacteria	Actinobacteriota	Acidimicrobiia	uncultured	uncultured_fa	uncultured_ge
ccfd6cfa42b3d7199acdd941a7342a38	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Nostocaceae	Nostoc_PCC-73102
5feb120698442d66c5f76aa24f8a4402	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Antarcticibacterium
99e3cb60e6924bfcf53d54787e00fc81	Bacteria	Chloroflexi	Dehalococcoidia	GIF9	GIF9_fa	GIF9_ge
605a995b37632884745f4fd776e7ced5	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Luteolibacter
88f7a5d5f0a478c830840ebf7dc44b83	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Polymorphobacter
fdf37f182687d71dfb8e1472e0a829af	Archaea	Archaea_unclassified	Archaea_unclassified	Archaea_unclassified	Archaea_unclassified	Archaea_unclassified
29b4d1a01dcfdedfb1e7aba83de7a2de	Bacteria	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thiomicrospiraceae	Thiomicrorhabdus
e7eadf7c2b102ab07f90178980f32018	Bacteria	Proteobacteria	Alphaproteobacteria	uncultured	uncultured_fa	uncultured_ge
740d492c860c618aa1634f9679150572	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellaceae_unclassified
20e15ee980f11073f9a5a6a36b512431	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	Woesearchaeales_unclassified	Woesearchaeales_unclassified
c01cd59c3f3125389f00cf0bf7bfc2ef	Bacteria	Acidobacteriota	Acidobacteriae	GOUTB8	GOUTB8_fa	GOUTB8_ge
eaeb371f110d1d3f724f999ade4ac2f0	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Cyclobacterium
ebe202a3f9648848e31e7c8e9442d515	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae_unclassified
7c6b9821535b7cae17a1f8a5395583f1	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Alishewanella
4418e0c098821eb574298a625f6384e7	Bacteria	Proteobacteria	Alphaproteobacteria	uncultured	uncultured_fa	uncultured_ge
94a699739fa0b150741b27811c0f3abd	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	SCGC_AAA011-D5	SCGC_AAA011-D5_ge
803cda7b317b2ec202d46478b8c3f596	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Rhodoferax
ad7e595d3582269713d5662d967388b6	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae_unclassified
8b419d259d47c90d61680ad010442382	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia
128e3c8545180d8a1932523c1697d206	Bacteria	Patescibacteria	ABY1	ABY1_unclassified	ABY1_unclassified	ABY1_unclassified
d1be6fa9969cb28683df0c6bf5f24118	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured
757173a4cc39115529197aa67bea4f5b	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Planococcus
329677329afa624ebc629ad8f03030d5	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus
b251da02b948d9b8aae27375ba7c5f17	Bacteria	Abditibacteriota	Abditibacteria	Abditibacteriales	Abditibacteriaceae	Abditibacterium
7274e35cdacb6249efb7e4f2934b2df2	Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group_fa	Clostridia_vadinBB60_group_ge
cd7b6df42feeaf08bfd07bf9b9ac043b	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	Methylophilaceae_unclassified
b04226dbf1caf428e986af45e0666358	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales	Kapabacteriales_fa	Kapabacteriales_ge
6b8c47a7d0e9a151efaddefe3f5b970b	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Cellulosilyticum
1abb105f52f85c0ecd020b00da6dc05f	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
c9a7bb3300ab2db665c0507d2d55df0f	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9_marine_group	NS9_marine_group_ge
367979fb6df131ade713bbfa54765e27	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Marmoricola
1d034b108d956ec700af5fe763a46e6f	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
132c9407eb9c4c19bc17e46a5e86b737	Bacteria	Firmicutes	Clostridia	uncultured	uncultured_fa	uncultured_ge
8369b9f6e8e92c39fcb0951e075a17be	Bacteria	Proteobacteria	Gammaproteobacteria	Ectothiorhodospirales	Thioalkalispiraceae	Thiohalophilus
5e556f1580b1316c605db7dc7b458959	Bacteria	Bacteroidota	Bacteroidia	Bacteroidia_unclassified	Bacteroidia_unclassified	Bacteroidia_unclassified
cc6665c02f5d2aab6d94ffc493f5b554	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiales_unclassified	Burkholderiales_unclassified
b5bedf5025fb0e5821ec90af2ba9212b	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas
17264ac45bd0644b4e6f17958eef362c	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
3dc48a5faa96a19e00d579689f5dff40	Bacteria	Verrucomicrobiota	Lentisphaeria	Oligosphaerales	Lenti-02	Lenti-02_ge
a0ce00c8d0fc38f41e9ea40efed44ed1	Bacteria	Gemmatimonadota	S0134_terrestrial_group	S0134_terrestrial_group_or	S0134_terrestrial_group_fa	S0134_terrestrial_group_ge
9787bbd072f8f995a43d84ab113921b0	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	Blastocatella
99401e95be5033b72be4352b8d5eaefd	Bacteria	Bacteroidota	Rhodothermia	Balneolales	Balneolaceae	Balneola
e8502089ebeab8c968bc969566d3d001	Bacteria	Gemmatimonadota	BD2-11_terrestrial_group	BD2-11_terrestrial_group_or	BD2-11_terrestrial_group_fa	BD2-11_terrestrial_group_ge
748d0a7e7a3c30ea21ec4f4cba1e0efe	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Lentimicrobiaceae	Lentimicrobiaceae_ge
48a1cb80c6bd87b1b99b740ade97cc6b	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	uncultured
1be14e673cb1c55f124819676f03e2f5	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Friedmanniella
a44b33a0b8feeb6bbb7bd6afe6a2055f	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadales_unclassified	Pseudomonadales_unclassified
9fed574e0b54a590a16e21555963eb98	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	SCGC_AAA011-D5	SCGC_AAA011-D5_ge
b7641caa47e6ee88f9af7db899162828	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
5f33a880f4d531882625b3930984b068	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
4c7050931be9d5810600750bb6586dca	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
2e103ec76ccae010fc00227f4c56a82f	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas
df69de32ab5b78ee14b2765246a4a75c	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter
3ad9262211750d996f41c20537c22394	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus
814a30e52099be163e147c11ade6101d	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter
10a17e134ffd73fb2540999ebd11a857	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides
f56adfafb80a3ad3802684439a8ccb9b	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus
281f407b8b9d01a40fb5722c6ee76a12	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
ff791c742f92a33db536073dcee6be44	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas
6914dd63f587c01fcc871d90ac6f57d7	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
4926189938ad3ca596acdd52c36961a6	Bacteria	Actinobacteriota	Actinobacteria	Nitriliruptorales	Nitriliruptoraceae	Nitriliruptoraceae_unclassified
5de2a9d07e20a7a92ed023a1e4b3a0ad	Bacteria	Planctomycetota	Phycisphaerae	MSBL9	GWC2-45-44	GWC2-45-44_ge
5b6ebbbb1c57ee4265a97e4110b7884c	Archaea	Halobacterota	Halobacteria	Halobacterales	Halobacterales_unclassified	Halobacterales_unclassified
2baa54672b2be45e37f5a6540ff7c471	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
a3f20455093708a6d6e8377428231f5a	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidales_unclassified	Bacteroidales_unclassified
95ac32b048a7215380ac8733fa61baa8	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
7db88fda1ec34a350908b04af11afe12	Bacteria	Actinobacteriota	Acidimicrobiia	Actinomarinales	uncultured	uncultured_ge
7f584a3e146867a0c888b293dbc3176e	Archaea	Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	uncultured	uncultured_ge
4a33c4d31413787e7b6a63b56331ab08	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
99477482e58da93527c0d74a7ddbe14e	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	WCHB1-32
d322a653e4bad20e45ce84c0a31713c4	Bacteria	Firmicutes	Desulfitobacteriia	Desulfitobacteriales	Desulfitobacteriaceae	Desulfosporosinus
c8aa52ecfd511e5b171af66ba182cad5	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	SCGC_AAA011-D5	SCGC_AAA011-D5_ge
320dc9979fedfaf0455f9b01bb849f34	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales	Ignavibacteriales_unclassified	Ignavibacteriales_unclassified
65d23a32ebc88d635282ab5423c3e20e	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	uncultured
397e937aa8c2b49486e398fa8e4488af	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
094f7ed42777229b81c6a66f6bd5468b	Bacteria	Patescibacteria	Gracilibacteria	JGI_0000069-P22	JGI_0000069-P22_fa	JGI_0000069-P22_ge
9ebe5b7e75839624024440d16eaf56f5	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	uncultured
f496c7bf40e0152ac781a1c75920712e	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified
9e78eb6cec5649a7bdc93ac50209d06f	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Fulvivirga
f8e1b60e2e4dafd9d0012948c0352681	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Portnoybacteria	Candidatus_Portnoybacteria_fa	Candidatus_Portnoybacteria_ge
fd4152e8ed39f80abd8fa07efaea4c0b	Bacteria	Acidobacteriota	Aminicenantia	Aminicenantales	Aminicenantales_fa	Aminicenantales_ge
80d61827d24fa67fc1c49ca5f27c8b1a	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus
40414e85cb476f2ba274eec8ec87b40b	Bacteria	Patescibacteria	ABY1	Candidatus_Kuenenbacteria	Candidatus_Kuenenbacteria_fa	Candidatus_Kuenenbacteria_ge
99a999817cb7b1dd9c562b39d2f0aec3	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidetes_BD2-2	Bacteroidetes_BD2-2_ge
d53460ba3df2e42c5ee0c2a1b02ebef1	Bacteria	Patescibacteria	Parcubacteria	Parcubacteria_unclassified	Parcubacteria_unclassified	Parcubacteria_unclassified
cd2f4c98e160d59a33a0b174f9a639c1	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
ea30ac809094e0f5286d87d1019aeb61	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Azambacteria	Candidatus_Azambacteria_fa	Candidatus_Azambacteria_ge
95a82f8a7cba611f32d8646f78447d02	Bacteria	Deinococcota	Deinococci	Deinococcales	Trueperaceae	Truepera
bfbe10dc9f3c2fe2ebe41ceba61f6ecb	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus
103bcf9bfda11551215858d48966f2ae	Archaea	Archaea_unclassified	Archaea_unclassified	Archaea_unclassified	Archaea_unclassified	Archaea_unclassified
3047613bf90f804a9ff34797d0105249	Bacteria	Bacteroidota	Bacteroidia	Bacteroidetes_VC2.1_Bac22	Bacteroidetes_VC2.1_Bac22_fa	Bacteroidetes_VC2.1_Bac22_ge
d3ce71e0f9734be8e4b79ff0b7d9ceaf	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified
3300699ad69e7210ca1a19418f916127	Bacteria	Desulfobacterota	Syntrophia	Syntrophales	Syntrophales_unclassified	Syntrophales_unclassified
65d236f6d114518deca541599b2cb2d8	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halomonadaceae	Halomonadaceae_unclassified
c61b1324d47388dbdc82220159ee0e8e	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Marmoricola
80cc228aabd028b105b6fbdb714f78c6	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Nostocaceae	Scytonema_UTEX_2349
4380f0634d725a14cd06758e1f05b87d	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
6dc08810feabc161317b4102ef9e06e2	Bacteria	Planctomycetota	Phycisphaerae	MSBL9	SG8-4	SG8-4_ge
c4f98bcc4bc1591f572cb370889fdbb1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Porticoccaceae	C1-B045
2ce3ae97c54d74abfbeff1a0ae5d396f	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	MWH-CFBk5	MWH-CFBk5_ge
edd900bf4920dbf30eaf6a3b5db1d7d6	Bacteria	Desulfobacterota	Desulfuromonadia	Desulfuromonadales	Desulfuromonadales_unclassified	Desulfuromonadales_unclassified
15580e6cee31ed8973c527249767b560	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	Ilumatobacter
d8e0c15a0860a9de0dfe1b93600b90e9	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Cyanobacteriaceae	Symphothece_PCC-7002
b1e756ee0be8de78bb4319c57c60a78a	Bacteria	Patescibacteria	Parcubacteria	Parcubacteria_unclassified	Parcubacteria_unclassified	Parcubacteria_unclassified
e656de724ec1391997b5fff874655f86	Bacteria	Patescibacteria	Berkelbacteria	Berkelbacteria_or	Berkelbacteria_fa	Berkelbacteria_ge
9a310b1448d4aa87c6ccb2cceb07f6b6	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides
460beb606f7e3f042e5d3ea386a0caf9	Archaea	Halobacterota	Methanomicrobia	Methanomicrobiales	Methanoregulaceae	Methanoregula
78dea4d07835f803420e53fdeda91e0c	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Cellulomonadaceae	Actinotalea
eef16e2d275cdf83f7154a68f15d99b1	Bacteria	Actinobacteriota	Acidimicrobiia	Actinomarinales	uncultured	uncultured_ge
76b9f968fa62b2f8ea4f5539bd22f8bf	Bacteria	Planctomycetota	Phycisphaerae	MSBL9	SG8-4	SG8-4_ge
a6b106eac008fb4424a257d11ab726e2	Archaea	Halobacterota	Methanosarcinia	Methanosarciniales	Methanoperedenaceae	Candidatus_Methanoperedens
d59c8f03b72384457634b2638e9ab56f	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosiaceae_unclassified
4af33d231134f5d5b9bbbfc79680351c	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter
157c2e8a5d45de929364a998bce20202	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Antarcticibacterium
ba5c7a579723d0e1e7c66af294f73624	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	uncultured	uncultured_ge
20a6b2e2a5bc1e2332a1dc5148a355dc	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	uncultured
981d8516c354143d3b69189b79584148	Archaea	Archaea_unclassified	Archaea_unclassified	Archaea_unclassified	Archaea_unclassified	Archaea_unclassified
064d9f8229c12ab0ac84b8314b035fce	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured
c308ed9868ee836a49b42910de487316	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Candidatus_Vestibaculum
317d7b97153cbffa59dbb891cd60f46b	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
7e9d9e7e92bfa22e5494140a746a321a	Bacteria	Firmicutes	Clostridia	Clostridia_unclassified	Clostridia_unclassified	Clostridia_unclassified
24408b45498b28fa35ab9f917b4a9e19	Bacteria	Patescibacteria	Parcubacteria	Parcubacteria_unclassified	Parcubacteria_unclassified	Parcubacteria_unclassified
8a5591741b45f305ed7d475ba2fa7817	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	uncultured
f9a7ab79196a787b6ebc215d0ec3c4d0	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Nostocaceae	Nostoc_PCC-73102
16c098a329d40cc6dc005a928412ce06	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
50bf22c31560ae00e13b77ef564da59d	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
1c4399d465b7c0b3ce7372fe1c4b31b5	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
79424ec8a07c87cf16b1b9f5e4c42ebb	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	uncultured
7b833cccb0e38a16ccb5e70d6d0c88ac	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Amaricoccus
2ce54dd5a8ac50074f2aac17a4abaf00	Bacteria	TA06	TA06_cl	TA06_or	TA06_fa	TA06_ge
832b2c6eda5e9489682b262b373a55ab	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylomonadaceae	Methylobacter
371120d5cf4d82d8067fa0368c5a5d1c	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Nostocaceae	Scytonema_UTEX_2349
f12969968892e4e1678150dcbd298b1a	Bacteria	Firmicutes	Clostridia	Clostridia_unclassified	Clostridia_unclassified	Clostridia_unclassified
9accb65689b4966dd395723805b1aea0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Idiomarinaceae	Aliidiomarina
6b4612321011214ee55ad73bd394116d	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacteriaceae_unclassified
33edfe445d087c0f732454db49ba8497	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter
1c22361e75253723fc90b7a9528c49d9	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Chelativorans
4d3a327bff43e60ba395c235a2d391a7	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	uncultured
e09d322ac4c9789d808c87945f72672c	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
e2c260db8768fce95fe2f31faab0f785	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Synergistes
11492192cc4521dd70e548a301b43e31	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	SCGC_AAA011-D5	SCGC_AAA011-D5_ge
f05e875d3c8dd6bf3df9dec5df671995	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus_Udaeobacter
c6da07e74906690ec539126b38fa3cf3	Bacteria	Bacteroidota	Bacteroidia	Bacteroidetes_VC2.1_Bac22	Bacteroidetes_VC2.1_Bac22_fa	Bacteroidetes_VC2.1_Bac22_ge
609eae23e4910628ba1deab1698a781d	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacteraceae_unclassified
713709df2e834c4cb68b93ff3b1f1808	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Algoriphagus
09588d826aa9d2471f5d2cc80e0880ba	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	SCGC_AAA011-D5	SCGC_AAA011-D5_ge
7b9c992a06844a206991a0cad4e28e11	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41	WCHB1-41_fa	WCHB1-41_ge
7b05522f2c0b81f179dab17f72d4097c	Bacteria	Desulfobacterota	Desulfuromonadia	Bradymonadales	Bradymonadaceae	Bradymonadaceae_ge
8c0436915719eeead1a370c400154938	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	Woesearchaeales_unclassified	Woesearchaeales_unclassified
368f4e9bd52ef0c96828b7b34c995b8a	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ethanoligenenaceae	Ethanoligenenaceae_unclassified
b6182926a81a860df5b87231a2b80935	Bacteria	Actinobacteriota	Actinobacteria	Nitriliruptorales	Nitriliruptoraceae	Nitriliruptoraceae_ge
79030a9066b1e9461f86d50cc2a5c98f	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Hahellaceae	Hahella
7363aac88b5325ac49cb469e284e10dd	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus
24fee59a15b4ae877ec315f09ba6ba54	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Lentimicrobiaceae	Lentimicrobiaceae_ge
e85d67334f985d8703daafe5e88cb392	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus
d42de179b348a4d897995328124dc758	Bacteria	Patescibacteria	Parcubacteria	Parcubacteria_unclassified	Parcubacteria_unclassified	Parcubacteria_unclassified
ea05168f94a82d75c26a7f8493bb8413	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospirales_unclassified	Lachnospirales_unclassified
518b7b8bbce97db486d63f46097b3786	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella
f52c2c0f170fccfd7cea973dd4555d03	Bacteria	Bacteroidota	Rhodothermia	Balneolales	Balneolaceae	Balneolaceae_unclassified
9e98439c2692b64259c0057d6342c9f9	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	uncultured
8cac31b1dec0ec7bb6d43e892b029806	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus
34e3160723d319ecb55cb6400f16eda9	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidales_unclassified	Bacteroidales_unclassified
23a8f5cdd9b1ddb7c45b43250f815ecd	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methyloligellaceae	Methyloceanibacter
54f50a4683533e699b58539678f39617	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	uncultured
927ef3aca65ad7c080d8bdff0504aecf	Archaea	Crenarchaeota	Bathyarchaeia	Bathyarchaeia_or	Bathyarchaeia_fa	Bathyarchaeia_ge
41c5a9c15695bd2239d84d9b11bfda60	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadales_unclassified	Pseudomonadales_unclassified
c70e6de87d8d92974b65c0d56fe180f8	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	uncultured
c820ae9d2c3bb993ce49d014b16d0b99	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae_unclassified
5bfd0607c1130b2ea95261361ed0aaf1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae_unclassified
5afadcf364ac15126595819fb29cbd9d	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41	WCHB1-41_fa	WCHB1-41_ge
7051fb1307fb20ef276ef101edf7a86e	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	SCGC_AAA011-D5	SCGC_AAA011-D5_ge
